UID,ANTENNA,BAND,TIME,CALDATA_ID,FREQ_MEAN,AZ,EL,REL_OFF_X,REL_OFF_Y,ABS_OFF_X,ABS_OFF_Y,ERR_X,ERR_Y,BW_X,BW_Y
uid://A002/Xa2300a/Xa8a,DV11,ALMA_RB_06,2015-06-04 02:06:16.656000,CalData_1,230514562500.05,39.838487791711714,54.333448443295886,-1.7009193556514177,-0.19383665291151786,109.398375095525,-925.6042309558693,0.040089920738258476,0.04043482895892381,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA42,ALMA_RB_06,2015-06-04 02:06:16.656000,CalData_1,230514562500.05,39.83725731017972,54.336625134551795,2.323839251091619,-3.205000911473818,38.70087515839883,63.60948614690812,0.042524898243248704,0.041945951310382305,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA43,ALMA_RB_06,2015-06-04 02:06:16.656000,CalData_1,230514562500.05,39.83785446464162,54.334508585371246,1.6382098241106255,2.0303839718210095,182.27953431521794,-430.8083549305162,0.040064318029300994,0.039894098517949506,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV12,ALMA_RB_06,2015-06-04 02:06:16.656000,CalData_1,230514562500.05,39.84088484477613,54.33521267079528,0.8992630948722103,-1.7844920117525678,-48.97861008502006,-412.2282020815193,0.049330662252930625,0.048957431913085526,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV13,ALMA_RB_06,2015-06-04 02:06:16.656000,CalData_1,230514562500.05,39.84076955750272,54.3336494122576,-8.375180592982288,-3.1561815942232236,173.43993172175058,-605.7292518354313,0.05916014678383987,0.06710218703734214,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA44,ALMA_RB_06,2015-06-04 02:06:16.656000,CalData_1,230514562500.05,39.84284969133639,54.33536191037583,0.962226331041105,-0.19697774976242105,291.25251457336464,-406.76942607829073,0.0385815129317083,0.03868628457933629,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA45,ALMA_RB_06,2015-06-04 02:06:16.656000,CalData_1,230514562500.05,39.84150260184788,54.33544805095277,-1.043742604344089,2.2041870936390175,751.0509988574646,-298.6937824096744,0.03967197103959568,0.039313362333847,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV14,ALMA_RB_06,2015-06-04 02:06:16.656000,CalData_1,230514562500.05,39.844356781391504,54.33354665174728,1.8661024764316305,-0.5789473911126141,615.1933300689341,-602.3753108141266,0.03485208569768809,0.035180309782146944,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV15,ALMA_RB_06,2015-06-04 02:06:16.656000,CalData_1,230514562500.05,39.84418019340655,54.33504273988266,-0.5339610576495813,0.3762637679333296,59.76655137157628,-383.06884640676077,0.05174613573811629,0.05176753452027857,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA47,ALMA_RB_06,2015-06-04 02:06:16.656000,CalData_1,230514562500.05,39.8386163150348,54.33601660297989,0.2924706768018307,2.4018979679040595,408.57601996976217,-438.7213113007862,0.0363071042558806,0.03569944954012175,25.567798997508977,25.567798997508977
