UID,ANTENNA,ATM_CORR,BB,BAND,CALDATA_ID,REF_ANT,TIME,delay_X,delay_Y,error_X,error_Y
uid://A002/Xa2300a/X25,DA59,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,1.6985217052289947e-11,5.3283422812855363e-11,1.4880348689350065e-11,1.0304084842316374e-11
uid://A002/Xa2300a/X25,DV22,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,1.711232371082172e-11,1.2294151807701326e-11,1.6624143034382755e-11,2.8395169895945038e-11
uid://A002/Xa2300a/X25,DV23,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,1.808512714585042e-11,-2.3727788830973928e-11,6.7199561887276715e-12,1.4162502767756102e-11
uid://A002/Xa2300a/X25,DV24,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,9.582145840680845e-12,4.3898867180258705e-11,1.670732822922627e-11,1.4896311614776003e-11
uid://A002/Xa2300a/X25,DV25,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-4.824618135557124e-11,-1.3545228307043633e-11,1.0033582471813407e-11,1.4590747013376593e-11
uid://A002/Xa2300a/X25,DA42,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-0.0,-0.0,0.0,0.0
uid://A002/Xa2300a/X25,DA43,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-9.504978401575492e-12,-5.910679931608875e-13,1.3474939046520529e-11,1.2557061293549943e-11
uid://A002/Xa2300a/X25,DA44,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,4.1011645468547187e-11,4.229748148953938e-11,2.221806072455479e-11,2.292740476639299e-11
uid://A002/Xa2300a/X25,DA45,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,1.2687394537747032e-11,3.332234835284886e-11,1.0205706939270254e-11,2.4186885133614666e-11
uid://A002/Xa2300a/X25,DA47,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,1.260883845249916e-11,2.131430101859344e-11,1.3903461715258914e-11,1.809013876197252e-11
uid://A002/Xa2300a/X25,DA49,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,1.3540327713223999e-11,1.940557090018835e-11,1.1124406951168453e-11,1.9989626273697603e-11
uid://A002/Xa2300a/X25,DA50,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,4.01387907286721e-12,1.0791923778230572e-11,1.8433903709036414e-11,1.9201784259847976e-11
uid://A002/Xa2300a/X25,DA51,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,3.020776337403497e-11,4.4265612009208866e-11,1.1378242965875973e-11,1.1540111748142845e-11
uid://A002/Xa2300a/X25,DA52,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,1.3132462998999284e-11,1.888420496365395e-11,1.035766524631887e-11,1.6662686855295483e-11
uid://A002/Xa2300a/X25,DA60,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-3.0962503394516006e-11,5.466658809655245e-12,9.569620269822554e-12,1.1691322389373315e-11
uid://A002/Xa2300a/X25,DA61,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,2.899365296460399e-11,6.691492498989149e-11,8.894593395147865e-12,1.680688400951258e-11
uid://A002/Xa2300a/X25,DA62,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,1.9235051051946783e-11,5.7851213403070645e-11,2.3591347625417924e-11,1.1346133234335642e-11
uid://A002/Xa2300a/X25,DA63,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-4.0160275278922075e-12,3.949942803394002e-11,1.3166160869881871e-11,2.378158260596397e-11
uid://A002/Xa2300a/X25,DA64,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-1.7146173370008455e-11,2.715803450181742e-11,1.7908388313947476e-11,1.1461171421645044e-11
uid://A002/Xa2300a/X25,DV01,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-4.771816969340037e-11,-1.5466095418248393e-11,6.956854797096623e-12,1.653028929016198e-11
uid://A002/Xa2300a/X25,DV05,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-2.764867501614532e-11,9.027770718483819e-12,1.4729132843949166e-11,2.1741056871471542e-11
uid://A002/Xa2300a/X25,DV07,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,3.018195285711678e-12,3.592514133399227e-11,1.0030044503284152e-11,1.4837917353127672e-11
uid://A002/Xa2300a/X25,DV10,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,1.3808989542118955e-11,5.2434966091308155e-11,2.46908604673024e-11,1.1084599384203475e-11
uid://A002/Xa2300a/X25,DV11,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,4.73222884489477e-11,7.574859489656305e-11,1.2515994317341406e-11,2.5486500063176543e-11
uid://A002/Xa2300a/X25,DV12,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-1.8657953654299675e-11,1.87787164290798e-11,8.764282702355963e-12,1.753416509209238e-11
uid://A002/Xa2300a/X25,DV13,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,1.7026404591780064e-11,3.009639412687726e-11,2.0672782929942457e-11,1.1846844685803326e-11
uid://A002/Xa2300a/X25,DV14,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-5.7070591308328034e-11,-7.142488857303508e-12,1.0702938535445128e-11,2.2555608422680784e-11
uid://A002/Xa2300a/X25,DV15,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,4.897720770613567e-11,-3.921910018966912e-11,2.051795712498805e-11,1.8856317549054147e-11
uid://A002/Xa2300a/X25,DV16,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-1.0315939769078852e-10,-7.519325440075164e-12,1.4336572727591257e-11,1.0957630636188043e-11
uid://A002/Xa2300a/X25,DV17,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,1.7849329653207846e-11,-2.0607831847235802e-12,1.0118655913160524e-11,1.8278453403630657e-11
uid://A002/Xa2300a/X25,DV18,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,6.153964490773767e-12,4.4519603281667486e-11,1.2230732919504828e-11,1.3383229420516063e-11
uid://A002/Xa2300a/X25,DV19,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-3.394559633385086e-11,6.637997443381671e-12,1.376657208368437e-11,1.618504809342003e-11
uid://A002/Xa2300a/X25,DV20,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-8.868358131186582e-11,2.6278024894965668e-11,1.0889131610292146e-11,1.274219445235314e-11
uid://A002/Xa2300a/X25,DV21,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-2.5219082031013862e-11,1.8371928978133667e-11,2.426599719773659e-11,2.550009162161082e-11
uid://A002/Xa2300a/X25,DV20,AP_UNCORRECTED,BB_1,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,1.4436790304883651e-11,3.872745527044863e-11,1.2252867123696554e-11,1.0038576740700744e-11
uid://A002/Xa2300a/X25,DV21,AP_UNCORRECTED,BB_1,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-1.488158381246496e-11,1.6942879391135257e-11,1.5982050752261223e-11,1.481845895989764e-11
uid://A002/Xa2300a/X25,DV22,AP_UNCORRECTED,BB_1,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,3.319523822487014e-11,2.602844806007254e-12,1.3526832431942637e-11,2.8811274546680643e-11
uid://A002/Xa2300a/X25,DV23,AP_UNCORRECTED,BB_1,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,7.613662304783997e-12,-4.579813958627277e-11,1.3015442890118578e-11,1.3598521614310854e-11
uid://A002/Xa2300a/X25,DV24,AP_UNCORRECTED,BB_1,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,2.0040120604636336e-11,5.107977582574641e-11,1.5138531053726645e-11,1.4987911953201483e-11
uid://A002/Xa2300a/X25,DV25,AP_UNCORRECTED,BB_1,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-3.633876879960418e-11,-6.9584104103737054e-12,1.3802478257551876e-11,1.4430640710161313e-11
uid://A002/Xa2300a/X25,DA42,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-0.0,-0.0,0.0,0.0
uid://A002/Xa2300a/X25,DA43,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-2.784956119883386e-11,3.573637479686864e-12,1.1130702262662773e-11,1.8058651796160063e-11
uid://A002/Xa2300a/X25,DA44,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,2.253568165411224e-11,5.004797618002321e-11,1.7443812019846128e-11,2.2553969108995986e-11
uid://A002/Xa2300a/X25,DA45,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-2.714583549265348e-12,3.321720676296991e-11,1.1169119448761755e-11,2.1228541494111575e-11
uid://A002/Xa2300a/X25,DA47,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-6.749296000557736e-12,2.7922674589175855e-11,2.1164880611990178e-11,1.2758771469889574e-11
uid://A002/Xa2300a/X25,DA49,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-4.831388327602992e-12,2.6968746680289257e-11,1.3094741437014168e-11,1.982932741617649e-11
uid://A002/Xa2300a/X25,DA50,AP_UNCORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-1.3784076310918714e-11,2.4092427705624253e-11,2.0622141147508266e-11,1.751225726931427e-11
uid://A002/Xa2300a/X113,DV12,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-2.914482891136494e-11,5.875848418934737e-12,1.2157012375946241e-11,2.6245124129520292e-11
uid://A002/Xa2300a/X113,DV13,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-2.100581687758396e-11,9.515085941380619e-11,2.3546047056566266e-11,3.3616547046033673e-11
uid://A002/Xa2300a/X113,DV14,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-4.0270110163165285e-11,-8.744708950014779e-12,2.1705410038763695e-11,1.974294512596675e-11
uid://A002/Xa2300a/X113,DV15,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,5.664221869317032e-11,-2.6434035516054166e-11,2.3266426979473565e-11,3.10226046240647e-11
uid://A002/Xa2300a/X113,DV16,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,1.5574158282460893e-11,-8.452267358238785e-11,1.192717626052886e-11,1.1561063738285693e-11
uid://A002/Xa2300a/X113,DV17,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-4.859802837930971e-11,9.693898461726747e-12,1.9722225588769682e-11,9.089024671782298e-12
uid://A002/Xa2300a/X113,DV18,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,8.297870203455293e-12,3.96144679559729e-11,2.0016346219398073e-11,1.2609907042160362e-11
uid://A002/Xa2300a/X58,DA63,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,2.005216652445352e-11,3.7055390006424105e-11,1.1816415901311217e-11,1.4300820944113113e-11
uid://A002/Xa2300a/X58,DA64,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-7.443365368509092e-12,3.1349901841171146e-11,8.460204758975465e-12,1.0114178591869027e-11
uid://A002/Xa2300a/X58,DV01,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-2.6712422204755448e-11,-2.195448033440184e-12,1.2600642751436908e-11,8.02828897111807e-12
uid://A002/Xa2300a/X58,DV05,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-6.920310158253784e-11,-2.6042413017735022e-11,1.1907331023963685e-11,9.489886307334494e-12
uid://A002/Xa2300a/X58,DV07,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,1.2831990678363603e-11,6.514978140303995e-11,1.4938567743927322e-11,1.3971855790384513e-11
uid://A002/Xa2300a/X58,DV10,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-6.553562553746062e-11,2.506523807954686e-11,1.0902881895924477e-11,1.3031826485987441e-11
uid://A002/Xa2300a/X58,DA53,AP_CORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-5.503485514535278e-11,-2.639669732795724e-11,1.0697425584238474e-11,1.751936616611882e-11
uid://A002/Xa2300a/X58,DA54,AP_CORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,2.9020737202234415e-11,-3.9847694588424076e-11,2.1559956944749992e-11,1.2149266835626005e-11
uid://A002/Xa2300a/X58,DA55,AP_CORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-2.985712718728273e-11,-2.5789270025056155e-11,1.0794491168975018e-11,1.4370534276442193e-11
uid://A002/Xa2300a/X58,DA57,AP_CORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-2.646558319718828e-11,1.1750262221554841e-11,9.495196295894459e-12,2.0891991261984266e-11
uid://A002/Xa2300a/X58,DA59,AP_CORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-4.384130211643189e-12,-2.2144227423970264e-11,1.3159360753856042e-11,1.3709679225204496e-11
uid://A002/Xa2300a/X58,DA60,AP_CORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,2.4017839800327678e-11,-6.084773657155651e-11,8.08467442298122e-12,1.9867605824397394e-11
uid://A002/Xa2300a/X58,DA61,AP_CORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-4.723772588366426e-12,1.0128594143954395e-11,7.988905544042968e-12,1.1697772091256997e-11
uid://A002/Xa2300a/X58,DV21,AP_CORRECTED,BB_4,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-7.422565166670392e-12,-4.595416061570212e-11,3.330655889977052e-11,1.1171735411763528e-11
uid://A002/Xa2300a/X58,DV22,AP_CORRECTED,BB_4,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-3.9300095296124216e-12,-3.757647318303192e-11,1.913293135036298e-11,3.204886009355867e-11
uid://A002/Xa2300a/X58,DV23,AP_CORRECTED,BB_4,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-6.426127425324113e-12,2.4109056764864967e-11,1.8569652759925503e-11,1.9296635470067436e-11
uid://A002/Xa2300a/X58,DV24,AP_CORRECTED,BB_4,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,5.986449530537286e-11,2.1063937052923087e-11,2.7329012317056645e-11,2.912687105394163e-11
uid://A002/Xa2300a/X58,DV25,AP_CORRECTED,BB_4,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-2.6322192689387514e-11,4.557458924137059e-11,2.5782339804769627e-11,2.724445148649668e-11
uid://A002/Xa2300a/X113,DA42,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-0.0,-0.0,0.0,0.0
uid://A002/Xa2300a/X113,DA43,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,1.3294832248988975e-11,-3.69513135367594e-11,2.0593053304263087e-11,2.545137711695844e-11
uid://A002/Xa2300a/X113,DV19,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-1.983412219186409e-11,1.0561336527548093e-11,2.0688865551288238e-11,2.4671631057571197e-11
uid://A002/Xa2300a/X113,DV20,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-8.140132318201765e-11,2.8908922131143377e-11,1.4770898046356784e-11,1.3893671803322238e-11
uid://A002/Xa2300a/X113,DV21,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-1.8085035205506195e-11,2.042983664185538e-11,1.338520960736389e-11,9.596884051332744e-12
uid://A002/Xa2300a/X113,DV22,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-2.5546446468655004e-12,-2.622515269182224e-12,2.150327485517245e-11,1.8460391201791104e-11
uid://A002/Xa2300a/X113,DV23,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-1.6095350746647696e-11,2.3096852555526404e-11,2.170179834448671e-11,1.2617279616933263e-11
uid://A002/Xa2300a/X113,DV24,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,2.0559783042717328e-11,5.6357314648369794e-11,2.193175155373872e-11,9.585448754179104e-12
uid://A002/Xa2300a/X113,DV25,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-1.7410862682143424e-11,2.7902836291504585e-11,2.2918954928341506e-11,1.1948339019574039e-11
uid://A002/Xa2300a/X58,DV11,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-8.740357396175291e-12,5.451744264362013e-11,9.70937653194115e-12,7.047955101480152e-12
uid://A002/Xa2300a/X58,DV12,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-4.687447305307124e-11,-4.246032345167627e-12,1.2691216133564609e-11,2.8420057973654878e-11
uid://A002/Xa2300a/X58,DV13,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,1.409210942382444e-11,7.218537399766856e-12,9.07689461787653e-12,1.9680439569680352e-11
uid://A002/Xa2300a/X58,DV14,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-2.629978179680137e-11,-3.1067384775873563e-11,1.2522031155037805e-11,1.4576746060201984e-11
uid://A002/Xa2300a/X58,DV15,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,1.1548718578668904e-11,-3.2693871915290273e-11,1.0069733241691026e-11,1.368044393046386e-11
uid://A002/Xa2300a/X58,DV16,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-5.378550903267776e-12,-7.365500570566397e-11,9.334176660769078e-12,9.901735681383528e-12
uid://A002/Xa2300a/X58,DV17,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-3.323097699792221e-11,-5.916400615951778e-12,2.180748984170755e-11,1.080761955624121e-11
uid://A002/Xa2300a/X58,DA62,AP_CORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-1.1505491871732776e-11,-3.5714306512169e-11,1.6738374575275827e-11,1.4516120076801808e-11
uid://A002/Xa2300a/X58,DA63,AP_CORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-4.809935002375587e-12,-1.5396519129073916e-11,1.5963945443342453e-11,1.2786530514952155e-11
uid://A002/Xa2300a/X58,DA64,AP_CORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-2.293621716165095e-11,3.243140825337498e-11,1.0617316054117865e-11,1.0455848860335681e-11
uid://A002/Xa2300a/X58,DV01,AP_CORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-5.368184369247686e-11,-1.852628987719651e-11,8.906396453678411e-12,1.2952122013798473e-11
uid://A002/Xa2300a/X58,DV05,AP_CORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-2.4453048960704216e-11,-6.41116673638642e-11,9.774026206443853e-12,1.149669855843305e-11
uid://A002/Xa2300a/X58,DV07,AP_CORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,9.016539598283302e-11,8.333996687204248e-12,4.5481791943746686e-11,1.1991066126149086e-11
uid://A002/Xa2300a/X113,DA44,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-1.13561373846216e-11,-3.0759055025253446e-11,2.4402138296131248e-11,3.666172920802069e-11
uid://A002/Xa2300a/X113,DA45,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,2.7029635474296043e-11,3.0999894491678948e-12,1.6266826427524528e-11,5.690041146588776e-11
uid://A002/Xa2300a/X113,DA47,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,4.070309020387519e-11,-2.610944099812329e-11,1.2828313064594532e-11,3.220916935942064e-11
uid://A002/Xa2300a/X113,DA49,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,6.66150598224724e-12,-4.035583499317763e-12,1.3253280417568902e-11,2.1944404626772496e-11
uid://A002/Xa2300a/X113,DA50,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-3.6398813650639905e-12,-1.6879010342196743e-11,1.562174868630084e-11,1.0330416209958226e-11
uid://A002/Xa2300a/X113,DA51,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,9.769744041543404e-12,-1.227644548518203e-11,1.1028777717470017e-11,1.839464171260463e-11
uid://A002/Xa2300a/X113,DA52,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-6.043040200187644e-12,3.0134649116331236e-12,1.452540258212176e-11,5.079149600906163e-11
uid://A002/Xa2300a/X58,DA42,AP_UNCORRECTED,BB_1,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-0.0,-0.0,0.0,0.0
uid://A002/Xa2300a/X58,DA43,AP_UNCORRECTED,BB_1,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-4.283957563688823e-11,-2.8818190889179363e-11,1.4415103659348727e-11,2.818923219849445e-11
uid://A002/Xa2300a/X58,DA44,AP_UNCORRECTED,BB_1,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,1.854465019046625e-11,4.3798138726902636e-11,2.1746073691764067e-11,2.7654678894095674e-11
uid://A002/Xa2300a/X58,DA45,AP_UNCORRECTED,BB_1,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,1.7625628387363257e-11,1.8978320651119596e-11,1.0371672271025645e-11,2.326767077620584e-11
uid://A002/Xa2300a/X58,DA47,AP_UNCORRECTED,BB_1,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,1.1164651668449377e-11,2.7008627973001964e-11,1.1925163981296727e-11,1.2787042258377568e-11
uid://A002/Xa2300a/X58,DA49,AP_UNCORRECTED,BB_1,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,1.543574643103618e-11,1.7645495524812316e-12,1.3191425382585997e-11,2.9027082820709538e-11
uid://A002/Xa2300a/X58,DV18,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,9.861756593634863e-13,3.635773626609051e-11,1.2774697966122517e-11,1.0853095332163942e-11
uid://A002/Xa2300a/X58,DV19,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-2.7422711670888056e-11,6.502875928710017e-12,1.2975172151985515e-11,1.6389240659053783e-11
uid://A002/Xa2300a/X58,DV20,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-1.2890107037311083e-10,-6.561040339497781e-12,1.3057640038671714e-11,1.0190365912210453e-11
uid://A002/Xa2300a/X58,DV21,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-5.7945283987725915e-11,-2.2730204871090898e-11,9.776611811784797e-12,8.268147451417907e-12
uid://A002/Xa2300a/X58,DV22,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-2.4623943509216595e-11,-2.2064022484058476e-11,1.4017078296679752e-11,1.552821239647617e-11
uid://A002/Xa2300a/X58,DV23,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-4.7203647240978697e-11,-9.376516924008982e-12,9.585159922720354e-12,1.1903170289706555e-11
uid://A002/Xa2300a/X58,DV24,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,2.0849355228391708e-11,5.329437585688268e-11,2.1376355546776082e-11,2.268614116007761e-11
uid://A002/Xa2300a/X58,DV10,AP_CORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-3.544869606186829e-11,-3.252311614465597e-11,1.0698508919049221e-11,1.4535581939478792e-11
uid://A002/Xa2300a/X58,DV11,AP_CORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,2.3165297804994545e-11,-6.721584226709876e-12,1.6424490240085632e-11,1.2154195185021255e-11
uid://A002/Xa2300a/X58,DV12,AP_CORRECTED,BB_2,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:32:04.176000,-5.68678125423272e-11,-5.085799836823668e-11,1.472320702855523e-11,2.652543983072686e-11
